"unique_id","doi","doi_no_ver_info","data_id","data_id_auto_cleaned","data_id_no_ex_chr","data_id_m_val","data_id_merged","data_id_secondary","data_access","in_dashboard","source","listed_in_numbat_output","validated","Category","covid_related","human_data","dataset_is_doi","repository","in_dcc","data_availability_statement","charite_id_year","license"
1313,"10.1186/s12967-021-02774-w","10.1186/s12967-021-02774-w","https://doi.org/10.6084/m9.figshare.14450727.v1","10.6084/m9.figshare.14450727.v1","10.6084/m9.figshare.14450727.v1","10.6084/m9.figshare.14450727","10.6084/m9.figshare.14450727",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY;CC0"
1310,"10.1186/s12885-021-08186-9","10.1186/s12885-021-08186-9","https://doi.org/10.6084/m9.figshare.14524716.v1","10.6084/m9.figshare.14524716.v1","10.6084/m9.figshare.14524716.v1","10.6084/m9.figshare.14524716","10.6084/m9.figshare.14524716",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY;CC0"
1333,"10.1371/journal.pbio.3001009","10.1371/journal.pbio.3001009","https://doi.org/10.6084/m9.figshare.14527317.v4","10.6084/m9.figshare.14527317.v4","10.6084/m9.figshare.14527317.v4","10.6084/m9.figshare.14527317","10.6084/m9.figshare.14527317",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
1338,"10.1371/journal.pbio.3001177","10.1371/journal.pbio.3001177","https://figshare.com/articles/dataset/reporting_assessments_for_sample_of_110_preclinical_systematic_reviews_/14543924","10.6084/m9.figshare.14543924","10.6084/m9.figshare.14543924","","10.6084/m9.figshare.14543924",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
1363,"10.1371/journal.pone.0250362","10.1371/journal.pone.0250362","https://figshare.com/articles/dataset/raw_data_1_/14549776","10.6084/m9.figshare.14549776","10.6084/m9.figshare.14549776","","10.6084/m9.figshare.14549776",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
1146,"10.1159/000520082","10.1159/000520082","https://doi.org/10.6084/m9.figshare.14573082","10.6084/m9.figshare.14573082","10.6084/m9.figshare.14573082","","10.6084/m9.figshare.14573082",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY"
1721,"10.1371/journal.pone.0252356","10.1371/journal.pone.0252356","https://figshare.com/articles/dataset/s1_dataset_-/14749705","10.6084/m9.figshare.14749705","10.6084/m9.figshare.14749705","","10.6084/m9.figshare.14749705",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
1393,"10.3389/fbioe.2021.724791","10.3389/fbioe.2021.724791","https:/doi.org/10.6084/m9.figshare.14778417","10.6084/m9.figshare.14778417","10.6084/m9.figshare.14778417","","10.6084/m9.figshare.14778417",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
1463,"10.1038/s41590-021-01059-0","10.1038/s41590-021-01059-0","https://doi.org/10.6084/m9.figshare.14780127.v1","10.6084/m9.figshare.14780127.v1","10.6084/m9.figshare.14780127.v1","10.6084/m9.figshare.14780127","10.6084/m9.figshare.14780127",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
1492,"10.1038/s41467-021-24805-2","10.1038/s41467-021-24805-2","https://doi.org/10.6084/m9.figshare.14785434","10.6084/m9.figshare.14785434","10.6084/m9.figshare.14785434","","10.6084/m9.figshare.14785434",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
1346,"10.1371/journal.pgen.1009619","10.1371/journal.pgen.1009619","https://figshare.com/articles/dataset/raw_data_of_the_lipidomics_experiments_including_sample_identifiers_/14831532","10.6084/m9.figshare.14831532","10.6084/m9.figshare.14831532","","10.6084/m9.figshare.14831532",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
1321,"10.1186/s13099-021-00437-1","10.1186/s13099-021-00437-1","https://doi.org/10.6084/m9.figshare.14870435.v1","10.6084/m9.figshare.14870435.v1","10.6084/m9.figshare.14870435.v1","10.6084/m9.figshare.14870435","10.6084/m9.figshare.14870435",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY;CC0"
1366,"10.1371/journal.pone.0253779","10.1371/journal.pone.0253779","https://figshare.com/articles/dataset/supplementary_study_data_/14894303","10.6084/m9.figshare.14894303","10.6084/m9.figshare.14894303","","10.6084/m9.figshare.14894303",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
1176,"10.1371/journal.pone.0276199","10.1371/journal.pone.0276199","https://doi.org/10.6084/m9.figshare.14914737","10.6084/m9.figshare.14914737","10.6084/m9.figshare.14914737","","10.6084/m9.figshare.14914737",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY"
1673,"10.1371/journal.pone.0249256","10.1371/journal.pone.0249256","https://doi.org/10.6084/m9.figshare.14931708.v1","10.6084/m9.figshare.14931708.v1","10.6084/m9.figshare.14931708.v1","10.6084/m9.figshare.14931708","10.6084/m9.figshare.14931708",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
1467,"10.1038/s41587-021-01037-9","10.1038/s41587-021-01037-9","https://doi.org/10.6084/m9.figshare.14938755","10.6084/m9.figshare.14938755","10.6084/m9.figshare.14938755","","10.6084/m9.figshare.14938755",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
885,"10.1038/s41587-021-01037-9","10.1038/s41587-021-01037-9","https://doi.org/10.6084/m9.figshare.14938755.v2","10.6084/m9.figshare.14938755.v2","10.6084/m9.figshare.14938755.v2","10.6084/m9.figshare.14938755","10.6084/m9.figshare.14938755",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY"
1438,"10.3390/ijerph18179218","10.3390/ijerph18179218","https://doi.org/10.6084/m9.figshare.14975286.v1","10.6084/m9.figshare.14975286.v1","10.6084/m9.figshare.14975286.v1","10.6084/m9.figshare.14975286","10.6084/m9.figshare.14975286",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
1365,"10.1371/journal.pone.0253762","10.1371/journal.pone.0253762","https://figshare.com/articles/dataset/s1_dataset_-/14976465","10.6084/m9.figshare.14976465","10.6084/m9.figshare.14976465","","10.6084/m9.figshare.14976465",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
1347,"10.1371/journal.pgen.1009679","10.1371/journal.pgen.1009679","https://figshare.com/articles/dataset/sources_of_the_cnv-case_cohorts_used_in_this_study_/15077835","10.6084/m9.figshare.15077835","10.6084/m9.figshare.15077835","","10.6084/m9.figshare.15077835",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
1686,"10.1186/s13023-021-01986-z","10.1186/s13023-021-01986-z","https://doi.org/10.6084/m9.figshare.15179134.v1","10.6084/m9.figshare.15179134.v1","10.6084/m9.figshare.15179134.v1","10.6084/m9.figshare.15179134","10.6084/m9.figshare.15179134",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY;CC0"
1348,"10.1371/journal.pmed.1003750","10.1371/journal.pmed.1003750","https://figshare.com/articles/journal_contribution/data_basis_for_meta-analyses_and_meta-regression_analyses_/16415146","10.6084/m9.figshare.16415146","10.6084/m9.figshare.16415146","","10.6084/m9.figshare.16415146",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
1701,"10.1098/rsos.210389","10.1098/rsos.210389","https://doi.org/10.6084/m9.figshare.16573481.v1","10.6084/m9.figshare.16573481.v1","10.6084/m9.figshare.16573481.v1","10.6084/m9.figshare.16573481","10.6084/m9.figshare.16573481",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
1370,"10.1371/journal.pone.0257183","10.1371/journal.pone.0257183","https://figshare.com/articles/dataset/s1_dataset_-/16602615","10.6084/m9.figshare.16602615","10.6084/m9.figshare.16602615","","10.6084/m9.figshare.16602615",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
1371,"10.1371/journal.pone.0257571","10.1371/journal.pone.0257571","https://figshare.com/articles/dataset/s1_dataset_-/16662303","10.6084/m9.figshare.16662303","10.6084/m9.figshare.16662303","","10.6084/m9.figshare.16662303",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
1372,"10.1371/journal.pone.0258240","10.1371/journal.pone.0258240","https://doi.org/10.6084/m9.figshare.16680565.v2","10.6084/m9.figshare.16680565.v2","10.6084/m9.figshare.16680565.v2","10.6084/m9.figshare.16680565","10.6084/m9.figshare.16680565",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
699,"10.1093/gbe/evac100","10.1093/gbe/evac100","https://doi.org/10.6084/m9.figshare.16695457.v5","10.6084/m9.figshare.16695457.v5","10.6084/m9.figshare.16695457.v5","10.6084/m9.figshare.16695457","10.6084/m9.figshare.16695457",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY"
1351,"10.1371/journal.pntd.0009863","10.1371/journal.pntd.0009863","https://figshare.com/articles/dataset/dataset_1_/16806162","10.6084/m9.figshare.16806162","10.6084/m9.figshare.16806162","","10.6084/m9.figshare.16806162",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
1418,"10.3389/fphys.2021.749709","10.3389/fphys.2021.749709","https://doi.org/10.6084/m9.figshare.16920589.v2","10.6084/m9.figshare.16920589.v2","10.6084/m9.figshare.16920589.v2","10.6084/m9.figshare.16920589","10.6084/m9.figshare.16920589",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
1373,"10.1371/journal.pone.0258958","10.1371/journal.pone.0258958","https://figshare.com/articles/dataset/dataset_for_60_pats_cpi_/16925496","10.6084/m9.figshare.16925496","10.6084/m9.figshare.16925496","","10.6084/m9.figshare.16925496",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
1323,"10.1186/s13148-021-01190-7","10.1186/s13148-021-01190-7","https://doi.org/10.6084/m9.figshare.16928628.v1","10.6084/m9.figshare.16928628.v1","10.6084/m9.figshare.16928628.v1","10.6084/m9.figshare.16928628","10.6084/m9.figshare.16928628",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY;CC0"
679,"10.3389/fcvm.2022.828556","10.3389/fcvm.2022.828556","https://doi.org/10.6084/m9.figshare.16964929.v1","10.6084/m9.figshare.16964929.v1","10.6084/m9.figshare.16964929.v1","10.6084/m9.figshare.16964929","10.6084/m9.figshare.16964929",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY"
1796,"10.1371/journal.pone.0260168","10.1371/journal.pone.0260168","https://figshare.com/articles/dataset/minimal_underlying_data_set_and_codebook_/17044919","10.6084/m9.figshare.17044919","10.6084/m9.figshare.17044919","","10.6084/m9.figshare.17044919",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
1374,"10.1371/journal.pone.0259185","10.1371/journal.pone.0259185","https://figshare.com/articles/dataset/somatic_variants_of_candidate_driver_genes_in_msh3-deficient_adenomas_/17094902","10.6084/m9.figshare.17094902","10.6084/m9.figshare.17094902","","10.6084/m9.figshare.17094902",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
1340,"10.1371/journal.pbio.3001468","10.1371/journal.pbio.3001468","https://figshare.com/articles/dataset/numerical_values_underlying_summary_data_displayed_in_figures_/17123529","10.6084/m9.figshare.17123529","10.6084/m9.figshare.17123529","","10.6084/m9.figshare.17123529",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
682,"10.1038/s41467-022-34815-3","10.1038/s41467-022-34815-3","https://doi.org/10.6084/m9.figshare.17144639.v1","10.6084/m9.figshare.17144639.v1","10.6084/m9.figshare.17144639.v1","10.6084/m9.figshare.17144639","10.6084/m9.figshare.17144639",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"GNU GPLv3"
1339,"10.1371/journal.pbio.3001384","10.1371/journal.pbio.3001384","https://figshare.com/articles/dataset/this_file_contains_all_raw_data_underlying_the_figures_/17226515","10.6084/m9.figshare.17226515","10.6084/m9.figshare.17226515","","10.6084/m9.figshare.17226515",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
1230,"10.1186/s12968-021-00833-1","10.1186/s12968-021-00833-1","https://doi.org/10.6084/m9.figshare.17912995.v1","10.6084/m9.figshare.17912995.v1","10.6084/m9.figshare.17912995.v1","10.6084/m9.figshare.17912995","10.6084/m9.figshare.17912995",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY;CC0"
605,"10.1093/cvr/cvac121","10.1093/cvr/cvac121","https://doi.org/10.6084/m9.figshare.19114127.v1","10.6084/m9.figshare.19114127.v1","10.6084/m9.figshare.19114127.v1","10.6084/m9.figshare.19114127","10.6084/m9.figshare.19114127",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC0"
1080,"10.1007/s11548-022-02699-9","10.1007/s11548-022-02699-9","https://doi.org/10.6084/m9.figshare.19204971.v1","10.6084/m9.figshare.19204971.v1","10.6084/m9.figshare.19204971.v1","10.6084/m9.figshare.19204971","10.6084/m9.figshare.19204971",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","no_statement_no_data",NA,"CC BY"
2112,"10.1038/s41597-022-01532-x","10.1038/s41597-022-01532-x","https://doi.org/10.6084/m9.figshare.19255067.v3","10.6084/m9.figshare.19255067.v3","10.6084/m9.figshare.19255067.v3","10.6084/m9.figshare.19255067","10.6084/m9.figshare.19255067",NA,NA,TRUE,"data_articles",FALSE,TRUE,"gen_rep","TRUE","FALSE","TRUE",NA,"FALSE",NA,NA,NA
1169,"10.1038/s41597-022-01532-x","10.1038/s41597-022-01532-x","https://doi.org/10.6084/m9.figshare.19298807.v2","10.6084/m9.figshare.19298807.v2","10.6084/m9.figshare.19298807.v2","10.6084/m9.figshare.19298807","10.6084/m9.figshare.19298807",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep","TRUE","FALSE","TRUE",NA,"FALSE","yes",NA,"CC BY"
2111,"10.1038/s41597-022-01532-x","10.1038/s41597-022-01532-x","https://doi.org/10.6084/m9.figshare.19298807.v2","10.6084/m9.figshare.19298807.v2","10.6084/m9.figshare.19298807.v2","10.6084/m9.figshare.19298807","10.6084/m9.figshare.19298807",NA,NA,TRUE,"data_articles",TRUE,TRUE,"gen_rep","TRUE","FALSE","TRUE",NA,"FALSE","yes",NA,"CC BY"
2110,"10.1038/s41597-022-01532-x","10.1038/s41597-022-01532-x","https://doi.org/10.6084/m9.figshare.19316219.v1","10.6084/m9.figshare.19316219.v1","10.6084/m9.figshare.19316219.v1","10.6084/m9.figshare.19316219","10.6084/m9.figshare.19316219",NA,NA,TRUE,"data_articles",FALSE,TRUE,"gen_rep","TRUE","FALSE","TRUE",NA,"FALSE",NA,NA,NA
678,"10.3389/fcvm.2022.901902","10.3389/fcvm.2022.901902","https://doi.org/10.6084/m9.figshare.19328687.v1","10.6084/m9.figshare.19328687.v1","10.6084/m9.figshare.19328687.v1","10.6084/m9.figshare.19328687","10.6084/m9.figshare.19328687",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY"
852,"10.1016/j.stem.2022.04.007","10.1016/j.stem.2022.04.007","https://figshare.com/articles/dataset/raw_data_nanostring_xlsx/19337429","10.6084/m9.figshare.19337429","10.6084/m9.figshare.19337429","","10.6084/m9.figshare.19337429",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY"
677,"10.3389/fcvm.2022.915074","10.3389/fcvm.2022.915074","https://doi.org/10.6084/m9.figshare.19535047.v1","10.6084/m9.figshare.19535047.v1","10.6084/m9.figshare.19535047.v1","10.6084/m9.figshare.19535047","10.6084/m9.figshare.19535047",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY"
258,"10.1093/nar/gkad121","10.1093/nar/gkad121","https://doi.org/10.6084/m9.figshare.19617165.v1","10.6084/m9.figshare.19617165.v1","10.6084/m9.figshare.19617165.v1","10.6084/m9.figshare.19617165","10.6084/m9.figshare.19617165",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY"
908,"10.3389/fimmu.2022.842269","10.3389/fimmu.2022.842269","https://figshare.com/articles/dataset/gervasoni_et_al_2022_fr_immunol_suppl-data_txt/19773052","10.6084/m9.figshare.19773052","10.6084/m9.figshare.19773052","","10.6084/m9.figshare.19773052",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY"
857,"10.1186/s13046-022-02380-8","10.1186/s13046-022-02380-8","https://doi.org/10.6084/m9.figshare.19976957.v1","10.6084/m9.figshare.19976957.v1","10.6084/m9.figshare.19976957.v1","10.6084/m9.figshare.19976957","10.6084/m9.figshare.19976957",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY;CC0"
599,"10.1016/j.stem.2023.04.001","10.1016/j.stem.2023.04.001","https://doi.org/10.6084/m9.figshare.20291628.v2","10.6084/m9.figshare.20291628.v2","10.6084/m9.figshare.20291628.v2","10.6084/m9.figshare.20291628","10.6084/m9.figshare.20291628",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY"
1174,"10.3389/fcvm.2022.1024053","10.3389/fcvm.2022.1024053","https://doi.org/10.6084/m9.figshare.20465142","10.6084/m9.figshare.20465142","10.6084/m9.figshare.20465142","","10.6084/m9.figshare.20465142",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY"
304,"10.1038/s41598-023-30179-w","10.1038/s41598-023-30179-w","https://doi.org/10.6084/m9.figshare.21076912","10.6084/m9.figshare.21076912","10.6084/m9.figshare.21076912","","10.6084/m9.figshare.21076912",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY"
424,"10.1038/s41593-022-01243-x","10.1038/s41593-022-01243-x","https://doi.org/10.6084/m9.figshare.21196765.v1","10.6084/m9.figshare.21196765.v1","10.6084/m9.figshare.21196765.v1","10.6084/m9.figshare.21196765","10.6084/m9.figshare.21196765",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY"
615,"10.1038/s41467-023-39352-1","10.1038/s41467-023-39352-1","https://doi.org/10.6084/m9.figshare.21781973.v1","10.6084/m9.figshare.21781973.v1","10.6084/m9.figshare.21781973.v1","10.6084/m9.figshare.21781973","10.6084/m9.figshare.21781973",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"NULL"
83,"10.7554/elife.81032","10.7554/elife.81032","https://doi.org/10.6084/m9.figshare.21799604.v3","10.6084/m9.figshare.21799604.v3","10.6084/m9.figshare.21799604.v3","10.6084/m9.figshare.21799604","10.6084/m9.figshare.21799604",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY"
619,"10.1038/s41598-023-47532-8","10.1038/s41598-023-47532-8","https://doi.org/10.6084/m9.figshare.21919428","10.6084/m9.figshare.21919428","10.6084/m9.figshare.21919428","","10.6084/m9.figshare.21919428",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY"
41,"10.1098/rsos.221517","10.1098/rsos.221517","https://doi.org/10.6084/m9.figshare.21981998.v1","10.6084/m9.figshare.21981998.v1","10.6084/m9.figshare.21981998.v1","10.6084/m9.figshare.21981998","10.6084/m9.figshare.21981998",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY"
574,"10.3389/fcvm.2023.1193209","10.3389/fcvm.2023.1193209","https://doi.org/10.6084/m9.figshare.22263016.v1","10.6084/m9.figshare.22263016.v1","10.6084/m9.figshare.22263016.v1","10.6084/m9.figshare.22263016","10.6084/m9.figshare.22263016",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY"
516,"10.1007/s43032-023-01365-y","10.1007/s43032-023-01365-y","https://doi.org/10.6084/m9.figshare.22339399","10.6084/m9.figshare.22339399","10.6084/m9.figshare.22339399","","10.6084/m9.figshare.22339399",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY"
573,"10.1111/wrr.13127","10.1111/wrr.13127","https://doi.org/10.6084/m9.figshare.22468891","10.6084/m9.figshare.22468891","10.6084/m9.figshare.22468891","","10.6084/m9.figshare.22468891",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY"
92,"10.1038/s41467-023-40079-2","10.1038/s41467-023-40079-2","https://doi.org/10.6084/m9.figshare.23508369","10.6084/m9.figshare.23508369","10.6084/m9.figshare.23508369","","10.6084/m9.figshare.23508369",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY"
567,"10.1042/cs20220819","10.1042/cs20220819","https://doi.org/10.6084/m9.figshare.23508456.v1","10.6084/m9.figshare.23508456.v1","10.6084/m9.figshare.23508456.v1","10.6084/m9.figshare.23508456","10.6084/m9.figshare.23508456",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY"
65,"10.1016/j.devcel.2023.11.013","10.1016/j.devcel.2023.11.013","https://doi.org/10.6084/m9.figshare.24271828","10.6084/m9.figshare.24271828","10.6084/m9.figshare.24271828","","10.6084/m9.figshare.24271828",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY"
94,"10.1186/s12887-022-03814-0","10.1186/s12887-022-03814-0","https://doi.org/10.6084/m9.figshare.26563135.v1","10.6084/m9.figshare.26563135.v1","10.6084/m9.figshare.26563135.v1","10.6084/m9.figshare.26563135","10.6084/m9.figshare.26563135",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes_statement_no_data",NA,"CC BY;CC0"
1819,"10.1021/acs.analchem.0c00136","10.1021/acs.analchem.0c00136","https://figshare.com/collections/concepts_and_software_package_for_efficient_quality_control_in_targeted_metabolomics_studies_metaquac/5066000","10.6084/m9.figshare.5066000","10.6084/m9.figshare.5066000","","10.6084/m9.figshare.5066000",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,NA
1401,"10.3389/fimmu.2020.569006","10.3389/fimmu.2020.569006","https://figshare.com/articles/dataset/table_2_evidence_of_b_cell_clonality_and_investigation_into_properties_of_the_igm_in_patients_with_schnitzler_syndrome_xlsx/13324736?backto=/collections/evidence_of_b_cell_clonality_and_investigation_into_properties_of_the_igm_in_patients_with_schnitzler_syndrome/5227352","10.6084/m9.figshare.5227352","10.6084/m9.figshare.5227352","","10.6084/m9.figshare.5227352",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
1405,"10.3389/fimmu.2021.603649","10.3389/fimmu.2021.603649","https://figshare.com/articles/dataset/table_1_modulation_of_liver_inflammation_and_fibrosis_by_interleukin-37_xlsx/14160740?backto=/collections/modulation_of_liver_inflammation_and_fibrosis_by_interleukin-37/5326814","10.6084/m9.figshare.5326814","10.6084/m9.figshare.5326814","","10.6084/m9.figshare.5326814",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
1412,"10.3389/fmolb.2021.673044","10.3389/fmolb.2021.673044","https://figshare.com/articles/dataset/table1_altered_glycosylation_in_the_aging_heart_xlsx/14694453?backto=/collections/altered_glycosylation_in_the_aging_heart/5442648","10.6084/m9.figshare.5442648","10.6084/m9.figshare.5442648","","10.6084/m9.figshare.5442648",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC BY"
802,"10.1371/journal.pone.0271723","10.1371/journal.pone.0271723","https://doi.org/10.6084/m9.figshare.5480224.v1","10.6084/m9.figshare.5480224.v1","10.6084/m9.figshare.5480224.v1","10.6084/m9.figshare.5480224","10.6084/m9.figshare.5480224",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC BY"
