"doi","publication_year","authors"
"https://doi.org/10.1038/ncomms12817",2016,"Stephane E. Castel;Pejman Mohammadi;Wendy K. Chung;Yufeng Shen;Tuuli Lappalainen"
"https://doi.org/10.1038/ng.3697",2016,"Amy B. Wilfert;Katherine R. Chao;Madhurima Kaushal;Sanjay Jain;Sebastian Zöllner;David R. Adams;Donald F. Conrad"
"https://doi.org/10.1038/nmeth.4078",2016,"Yashar S. Niknafs;Balaji Pandian;Hariharan Iyer;Arul M. Chinnaiyan;Matthew K. Iyer"
"https://doi.org/10.1038/s41398-020-00966-4",2020,"Magdalena Jurkiewicz;Dirk Moser;Antonius Koller;Lei Yu;Emily I. Chen;David A. Bennett;Turhan Canli"
"https://doi.org/10.1038/s41398-020-01158-w",2021,"Taimoor I. Sheikh;Nasim Vasli;Stephen F. Pastore;Kimia Kharizi;Ricardo Harripaul;Zohreh Fattahi;Shruti Pande;Farooq Naeem;A. Hussain;Asif Mir;Omar Islam;Katta M. Girisha;Muhammad Irfan;Muhammad Ayub;Christoph Schwarzer;Hossein Najmabadi;Anju Shukla;Valentina C. Sladky;Vincent Z. Braun;Irmina García-Carpio;Andreas Villunger;John B. Vincent"
"https://doi.org/10.1038/s41419-022-05315-5",2022,"Fei Li;Yuanyan Xiong;Mo Yang;Peiling Chen;Jingkai Zhang;Qiong Wang;Miao Xu;Yiming Wang;Zuyong He;Xin Zhao;Junyu Huang;Xiaoqiong Gu;Li Zhang;Rui Sun;Xunsha Sun;Jingyao Li;Jinxin Ou;Ting Xu;Xueying Huang;Yange Cao;Xiaohong Xu;Danielle Karakas;June Li;Heyu Ni;Qing Zhang"
"https://doi.org/10.1038/s41431-021-00831-y",2021,"Chiara E. Cotroneo;Nunzia Mangano;Tommaso A. Dragani;Francesca Colombo"
"https://doi.org/10.1038/s41467-018-03371-0",2018,"Yang Wu;Jian Zeng;Futao Zhang;Zhihong Zhu;Ting Qi;Zhili Zheng;Luke R. Lloyd‐Jones;Riccardo E. Marioni;Nicholas G. Martin;Grant W. Montgomery;Ian J. Deary;Naomi R. Wray;Peter M. Visscher;Allan F. McRae;Jian Yang"
"https://doi.org/10.1038/s41467-018-04875-5",2018,"Arif Harmanci;Mark Gerstein"
"https://doi.org/10.1038/s41467-019-10717-9",2020,"Nicola Whiffin;Konrad J. Karczewski;Xiaolei Zhang;Sonia Chothani;Miriam J. Smith;D. Gareth Evans;Angharad M. Roberts;Nicholas M. Quaife;Sebastian Schäfer;Owen J. L. Rackham;Jessica Alföldi;Anne O’Donnell‐Luria;Laurent C. Francioli;Irina M. Armean;Eric Banks;Louis Bergelson;Kristian Cibulskis;Ryan L. Collins;Kristen M. Connolly;Miguel Covarrubias;Beryl B. Cummings;Mark J. Daly;Stacey Donnelly;Yossi Farjoun;Steven Ferriera;Stacey Gabriel;Laura D. Gauthier;Jeff Gentry;Namrata Gupta;Thibault Jeandet;Diane Kaplan;Kristen M. Laricchia;Christopher Llanwarne;Eric Vallabh Minikel;Ruchi Munshi;Benjamin M. Neale;Sam Novod;Nikelle Petrillo;Timothy Poterba;David Roazen;Valentín Ruano-Rubio;Andrea Saltzman;Kaitlin E. Samocha;Molly Schleicher;Cotton Seed;Matthew Solomonson;José Soto;Grace Tiao;Kathleen Tibbetts;Charlotte Tolonen;Christopher Vittal;Gordon Wade;Arcturus Wang;Qingbo Wang;Nicholas A. Watts;Ben Weisburd;Carlos A. Aguilar‐Salinas;Tariq Ahmad;Christine M. Albert;Diego Ardissino;Gil Atzmon;John Barnard;Laurent Beaugerie;Emelia J. Benjamin;Michael Boehnke;Lori L. Bonnycastle;Erwin P. Böttinger;Donald W. Bowden;Matthew J. Bown;John C. Chambers;Juliana C.N. Chan;Daniel I. Chasman;Judy H. Cho;Mina K. Chung;Bruce M. Cohen;Adolfo Correa;Dana Dabelea;Mark J. Daly;Dawood Darbar;Ravindranath Duggirala;Josée Dupuis;Patrick T. Ellinor;Roberto Elosúa;Jeanette Erdmann;Tõnu Esko;Martti Färkkilâ;José C. Florez;André Franke;Gad Getz;Benjamin Gläser;Stephen J. Glatt;David Goldstein;Clicerio González;Leif Groop;Christopher Haiman;Craig L. Hanis;Matthew B. Harms;Mikko Hiltunen;Matti Holi;Christina M. Hultman;Mikko Kallela;Jaakko Kaprio;Sekar Kathiresan;Bong‐Jo Kim;Young Jin Kim;George Kirov;Jaspal S. Kooner;Seppo Koskinen;Harlan M. Krumholz;Subra Kugathasan;Soo Heon Kwak;Markku Laakso;Terho Lehtimäki;Ruth J. F. Loos;Steven A. Lubitz;Ronald C.W.;Jaume Marrugat;Kari M. Mattila;Steven A. McCarroll;Mark I. McCarthy;Dermot McGovern;Ruth McPherson;James B. Meigs;Olle Melander;Andres Metspalu;Benjamin M. Neale;Peter M. Nilsson;Michael O’Donovan;Döst Öngür;Lorena Orozco;Michael J. Owen;Nicholette D. Palmer;Aarno Palotie;Kyong Soo Park;Carlos N. Pato;Ann E. Pulver;Nazneen Rahman;Anne M. Remes;John D. Rioux;Samuli Ripatti;Dan M. Roden;Danish Saleheen;Veikko Salomaa;Nilesh J. Samani;Jeremiah M. Scharf;Heribert Schunkert;M. Benjamin Shoemaker;Pamela Sklar;Hilkka Soininen;Harry Sokol;Tim D. Spector;Patrick F. Sullivan;Jaana Suvisaari;E. Shyong Tai;Yik Ying Teo;Jaakko Tuomilehto;Ming T. Tsuang;Dan Turner;Teresa Tusié‐Luna;Erkki Vartiainen;Hugh Watkins;Rinse K. Weersma;Maija Wessman;James G. Wilson;Ramnik J. Xavier;Marquis P. Vawter;Stuart A. Cook;Paul J.R. Barton;Daniel G. MacArthur;James S. Ware"
"https://doi.org/10.1038/s41467-019-12351-x",2019,"Wensong Zhang;An Pan;Xu Zhang;Ang Ying;Gaoxiang Ma;Baolin Liu;Lian‐Wen Qi;Qun Liu;Ping Li"
"https://doi.org/10.1038/s41467-020-14843-7",2020,"Marios Arvanitis;Emmanouil Tampakakis;Yanxiao Zhang;Wei Wang;Adam Auton;Michelle Agee;Stella Aslibekyan;Robert K. Bell;Katarzyna Bryc;Sarah Clark;Sarah L. Elson;Kipper Fletez‐Brant;Pierre Fontanillas;Nicholas A. Furlotte;Pooja Gandhi;Karl Heilbron;Barry Hicks;David A. Hinds;Karen E. Huber;Ethan M. Jewett;Yunxuan Jiang;Aaron Kleinman;Keng‐Han Lin;Nadia K. Litterman;Jennifer C. McCreight;Matthew H. McIntyre;Kimberly F. McManus;Joanna L. Mountain;Sahar V. Mozaffari;Priyanka Nandakumar;Elizabeth S. Noblin;Carrie A. M. Northover;Jared O’Connell;Steven J. Pitts;G. David Poznik;J. Fah Sathirapongsasuti;Anjali J. Shastri;Janie F. Shelton;Suyash Shringarpure;Chao Tian;Joyce Y. Tung;Robert J. Tunney;Vladimir Vacic;Xin Wang;Amir S. Zare;Diptavo Dutta;Stephanie Glavaris;Ali R. Keramati;Nilanjan Chatterjee;C. Neil;Bing Ren;Wendy S. Post;Alexis Battle"
"https://doi.org/10.1038/s41467-020-15821-9",2020,"Tim O. Nieuwenhuis;Stephanie Yang;Rohan Verma;Vamsee Pillalamarri;Dan E. Arking;Avi Z. Rosenberg;Matthew N. McCall;Marc K. Halushka"
"https://doi.org/10.1038/s41467-020-16857-7",2020,"Igor Mandric;Jeremy Rotman;Harry Taegyun Yang;Nicolas Strauli;Dennis Montoya;William Van Der Wey;Jiem R. Ronas;Benjamin Statz;Douglas Yao;Velislava Petrova;Alex Zelikovsky;Roberto Spreafico;Sagiv Shifman;Noah Zaitlen;Maura Rossetti;K. Mark Ansel;Eleazar Eskin;Serghei Mangul"
"https://doi.org/10.1038/s41467-020-20573-7",2021,"Christian Mertes;Ines F. Scheller;Vicente A. Yépez;Muhammed Hasan Çelik;Yingjiqiong Liang;Laura S. Kremer;Mirjana Gušić;Holger Prokisch;Julien Gagneur"
"https://doi.org/10.1038/s41467-021-24378-0",2021,"Tsung-Yu Lu;Katherine M. Munson;Alexandra P. Lewis;Qihui Zhu;Luke J. Tallon;Scott E. Devine;Charles Lee;Evan E. Eichler;Mark Chaisson"
"https://doi.org/10.1038/s41467-022-28348-y",2022,"Caralyn Reisle;Laura M. Williamson;Erin Pleasance;Anna Davies;Brayden Pellegrini;Dustin W. Bleile;Karen Mungall;Eric Chuah;Martin Jones;Yussanne Ma;Eleanor Lewis;Isaac Beckie;David Pham;Raphael Matiello Pletz;Amir Muhammadzadeh;Brandon M. Pierce;Jacky Li;Ross Stevenson;Hansen Wong;Lance R. Bailey;Abbey Reisle;Matthew Douglas;Melika Bonakdar;Jessica Nelson;Cameron J. Grisdale;Martin Krzywinski;Ana Fisic;Teresa Mitchell;Daniel J. Renouf;Stephen Yip;Janessa Laskin;Marco A. Marra;Steven J.M. Jones"
"https://doi.org/10.1038/s41467-022-31845-9",2022,"Diptavo Dutta;Yuan He;Ashis Saha;Marios Arvanitis;Alexis Battle;Nilanjan Chatterjee"
"https://doi.org/10.1038/s41467-022-34433-z",2022,"Tae Kyeong Kim;Sejin Jeon;Seonjun Park;Seongkeun Sonn;Seungwoon Seo;Joo‐Won Suh;Jing Jin;Hyae Yon Kweon;Sinai Kim;Shin Hye Moon;Okhee Kweon;Bon‐Hyeock Koo;Nayoung Kim;Hae‐Ock Lee;Young‐Myeong Kim;Young-Joon Kim;Sung Ho Park;Goo Taeg Oh"
"https://doi.org/10.1038/s41467-023-35888-4",2023,"Xiaoyu Song;Jiayi Ji;Joseph H. Rothstein;Stacey E. Alexeeff;Lori C. Sakoda;Adriana Sistig;Ninah Achacoso;Eric Jorgenson;Alice S. Whittemore;Robert J. Klein;Laurel A. Habel;Pei Wang;Weiva Sieh"
"https://doi.org/10.1038/s41467-023-36585-y",2023,"Jorge Vaquero-Garcia;Joseph K. Aicher;San Jewell;Matthew R. Gazzara;Caleb M. Radens;Anupama Jha;Scott Norton;Nicholas F. Lahens;Gregory R. Grant;Yoseph Barash"
"https://doi.org/10.1038/s41467-023-36862-w",2023,"Qile Dai;Geyu Zhou;Hongyu Zhao;Urmo Võsa;Lude Franke;Alexis Battle;Alexander Teumer;Terho Lehtimäki;Olli T. Raitakari;Tõnu Esko;Mawussé Agbessi;Habibul Ahsan;Isabel Alves;Anand Kumar Andiappan;Wibowo Arindrarto;Philip Awadalla;Alexis Battle;Frank Beutner;Marc Jan Bonder;Dorret I. Boomsma;Mark Christiansen;Annique Claringbould;Patrick Deelen;Marie-Julie Favé;Timothy M. Frayling;Sina A. Gharib;Greg Gibson;Bastiaan T. Heijmans;Gibran Hemani;Rick Jansen;Mika Kähönen;Anette Kalnapenkis;Silva Kasela;Johannes Kettunen;Yungil Kim;Holger Kirsten;Péter Kovács;Knut Krohn;Jaanika Kronberg;Viktorija Kukushkina;Zoltán Kutalik;Bernett Lee;Markus Loeffler;Urko M. Marigorta;Hailang Mei;Lili Milani;Grant W. Montgomery;Martina Müller‐Nurasyid;Matthias Nauck;Michel G. Nivard;Brenda W.J.H. Penninx;Markus Perola;Natalia Pervjakova;Brandon L. Pierce;Joseph E. Powell;Holger Prokisch;Bruce M. Psaty;Samuli Ripatti;Olaf Rötzschke;Sina Rüeger;Ashis Saha;Markus Scholz;Katharina Schramm;Ilkka Seppälä;P. Eline Slagboom;Coen D.A. Stehouwer;Michael Stümvoll;Patrick Sullivan;Peter A.C. ‘t Hoen;Joachim Thiery;Tong Lin;Anke Tönjes;Jenny van Dongen;Maarten van Iterson;Joyce B. J. van Meurs;Jan H. Veldink;Joost Verlouw;Peter M. Visscher;Uwe Völker;Harm-Jan Westra;Cisca Wijmenga;Hanieh Yaghootka;Jian Yang;Biao Zeng;Futao Zhang;Michael P. Epstein;Jingjing Yang"
"https://doi.org/10.1038/s41525-022-00294-0",2022,"Narumi Sakaguchi;Mikita Suyama"
"https://doi.org/10.1038/s41586-019-1289-x",2019,"Silvia Velasco;Amanda J. Kedaigle;Sean Simmons;Allison Nash;Marina Pereira Rocha;Giorgia Quadrato;Bruna Paulsen;Lan Nguyễn;Xian Adiconis;Aviv Regev;Joshua Z. Levin;Paola Arlotta"
"https://doi.org/10.1038/s41586-020-2267-z",2020,"Eric Vallabh Minikel;Konrad J. Karczewski;Hilary C. Martin;Beryl B. Cummings;Nicola Whiffin;Daniel R. Rhodes;Jessica Alföldi;Richard C. Trembath;David A. van Heel;Mark J. Daly;Jessica Alföldi;Irina M. Armean;Eric Banks;Louis Bergelson;Kristian Cibulskis;Ryan L. Collins;Kristen M. Connolly;Miguel Covarrubias;Beryl B. Cummings;Mark J. Daly;Stacey Donnelly;Yossi Farjoun;Steven Ferriera;Laurent C. Francioli;Stacey Gabriel;Laura D. Gauthier;Jeff Gentry;Namrata Gupta;Thibault Jeandet;Diane Kaplan;Konrad J. Karczewski;Kristen M. Laricchia;Christopher Llanwarne;Eric Vallabh Minikel;Ruchi Munshi;Benjamin M. Neale;Sam Novod;Anne O’Donnell‐Luria;Nikelle Petrillo;Timothy Poterba;David Roazen;Valentín Ruano-Rubio;Andrea Saltzman;Kaitlin E. Samocha;Molly Schleicher;Cotton Seed;Matthew Solomonson;José Soto;Grace Tiao;Kathleen Tibbetts;Charlotte Tolonen;Christopher Vittal;Gordon Wade;Arcturus Wang;Qingbo Wang;James S. Ware;Nicholas A. Watts;Ben Weisburd;Nicola Whiffin;Carlos A. Aguilar‐Salinas;Tariq Ahmad;Christine M. Albert;Diego Ardissino;Gil Atzmon;J. A. Barnard;Laurent Beaugerie;Emelia J. Benjamin;Michael Boehnke;Lori L. Bonnycastle;Erwin P. Böttinger;Donald W. Bowden;Matthew J. Bown;John C. Chambers;Juliana C.N. Chan;Daniel I. Chasman;Judy H. Cho;Mina K. Chung;Bruce M. Cohen;Adolfo Correa;Dana Dabelea;Mark J. Daly;Dawood Darbar;Ravindranath Duggirala;Josée Dupuis;Patrick T. Ellinor;Roberto Elosúa;Jeanette Erdmann;Tõnu Esko;Martti Färkkilâ;José C. Florez;André Franke;Gad Getz;Benjamin Gläser;Stephen J. Glatt;David Goldstein;Clicerio González;Per‐Henrik Groop;Christopher Haiman;Craig L. Hanis;Matthew Harms;Mikko Hiltunen;Matti Holi;Christina M. Hultman;Mikko Kallela;Jaakko Kaprio;Sekar Kathiresan;Bong‐Jo Kim;Young Jin Kim;George Kirov;Jaspal S. Kooner;Seppo Koskinen;Harlan M. Krumholz;Subra Kugathasan;Soo Heon Kwak;Markku Laakso;Terho Lehtimäki;Ruth J. F. Loos;Steven A. Lubitz;Ronald C.W.;Daniel G. MacArthur;Jaume Marrugat;Kari M. Mattila;Steven A. McCarroll;Mark I. McCarthy;Dermot McGovern;Ruth McPherson;James B. Meigs;Olle Melander;Andres Metspalu;Benjamin M. Neale;Peter M. Nilsson;Michael O’Donovan;Döst Öngür;Lorena Orozco;Michael J. Owen;Nicholette D. Palmer;Aarno Palotie;Kyong Soo Park;Carlos N. Pato;Ann E. Pulver;Nazneen Rahman;Anne M. Remes;John D. Rioux;Samuli Ripatti;Dan M. Roden;Danish Saleheen;Veikko Salomaa;Nilesh J. Samani;Jeremiah M. Scharf;Heribert Schunkert;M. Benjamin Shoemaker;Pamela Sklar;Hilkka Soininen;Harry Sokol;Tim D. Spector;Patrick F. Sullivan;Jaana Suvisaari;E. Shyong Tai;Yik Ying Teo;Jaakko Tuomilehto;Ming T. Tsuang;Teresa Dan Turner;Teresa Tusié‐Luna;Erkki Vartiainen;Marquis P. Vawter;James S. Ware;Hugh Watkins;Rinse K. Weersma;Maija Wessman;James G. Wilson;Ramnik J. Xavier;Stuart L. Schreiber;Daniel G. MacArthur"
"https://doi.org/10.1038/s41586-020-2329-2",2020,"Beryl B. Cummings;Konrad J. Karczewski;Jack A. Kosmicki;Eleanor G. Seaby;Nicholas A. Watts;Moriel Singer‐Berk;Jonathan M. Mudge;Juha Karjalainen;F. Kyle Satterstrom;Anne O’Donnell‐Luria;Timothy Poterba;Cotton Seed;Matthew Solomonson;Jessica Alföldi;Jessica Alföldi;Irina M. Armean;Eric Banks;Louis Bergelson;Kristian Cibulskis;Ryan L. Collins;Kristen M. Connolly;Miguel Covarrubias;Beryl B. Cummings;Mark J. Daly;Stacey Donnelly;Yossi Farjoun;Steven Ferriera;Laurent C. Francioli;Stacey Gabriel;Laura D. Gauthier;Jeff Gentry;Namrata Gupta;Thibault Jeandet;Diane Kaplan;Konrad J. Karczewski;Kristen M. Laricchia;Christopher Llanwarne;Eric Vallabh Minikel;Ruchi Munshi;Benjamin M. Neale;Sam Novod;Anne O’Donnell‐Luria;Nikelle Petrillo;Timothy Poterba;David Roazen;Valentín Ruano-Rubio;Andrea Saltzman;Kaitlin E. Samocha;Molly Schleicher;Cotton Seed;Matthew Solomonson;José Soto;Grace Tiao;Kathleen Tibbetts;Charlotte Tolonen;Christopher Vittal;Gordon Wade;Arcturus Wang;Qingbo Wang;James S. Ware;Nicholas A. Watts;Ben Weisburd;Nicola Whiffin;Carlos A. Aguilar‐Salinas;Tariq Ahmad;Christine M. Albert;Diego Ardissino;Gil Atzmon;John Barnard;Laurent Beaugerie;Emelia J. Benjamin;Michael Boehnke;Lori L. Bonnycastle;Erwin P. Böttinger;Donald W. Bowden;Matthew J. Bown;John C. Chambers;Juliana C.N. Chan;Daniel I. Chasman;Judy H. Cho;Mina K. Chung;Bruce M. Cohen;Adolfo Correa;Dana Dabelea;Mark J. Daly;Dawood Darbar;Ravindranath Duggirala;Josée Dupuis;Patrick T. Ellinor;Roberto Elosúa;Jeanette Erdmann;Tõnu Esko;Martti Färkkilâ;José C. Florez;André Franke;Gad Getz;Benjamin Gläser;Stephen J. Glatt;David Goldstein;Clicerio González;Per‐Henrik Groop;Christopher Haiman;Craig L. Hanis;Matthew Harms;Mikko Hiltunen;Matti Holi;Christina M. Hultman;Mikko Kallela;Jaakko Kaprio;Sekar Kathiresan;Bong-Jo Kim;Young Jin Kim;George Kirov;Jaspal S. Kooner;Seppo Koskinen;Harlan M. Krumholz;Subra Kugathasan;Soo Heon Kwak;Markku Laakso;Terho Lehtimäki;Ruth J. F. Loos;Steven A. Lubitz;Ronald C.W.;Daniel G. MacArthur;Jaume Marrugat;Kari M. Mattila;Steven A. McCarroll;Mark I. McCarthy;Dermot McGovern;Ruth McPherson;James B. Meigs;Olle Melander;Andres Metspalu;Benjamin M. Neale;Peter M. Nilsson;Michael O’Donovan;Döst Öngür;Lorena Orozco;Michael J. Owen;Nicholette D. Palmer;Aarno Palotie;Kyong Soo Park;Carlos N. Pato;Ann E. Pulver;Nazneen Rahman;Anne M. Remes;John D. Rioux;Samuli Ripatti;Dan M. Roden;Danish Saleheen;Veikko Salomaa;Nilesh J. Samani;Jeremiah M. Scharf;Heribert Schunkert;M. Benjamin Shoemaker;Pamela Sklar;Hilkka Soininen;Harry Sokol;Tim D. Spector;Patrick F. Sullivan;Jaana Suvisaari;E. Shyong Tai;Yik Ying Teo;Jaakko Tuomilehto;Ming T. Tsuang;Dan Turner;Teresa Tusié‐Luna;Erkki Vartiainen;Marquis P. Vawter;James S. Ware;Hugh Watkins;Rinse K. Weersma;Maija Wessman;James G. Wilson;Ramnik J. Xavier;Mark J. Daly;Daniel G. MacArthur"
"https://doi.org/10.1038/s41588-018-0154-4",2018,"Eric R. Gamazon;Ayellet V. Segrè;Martijn van de Bunt;Xiaoquan Wen;Hualin Simon Xi;Farhad Hormozdiari;Halit Ongen;Anuar Konkashbaev;Eske M. Derks;François Aguet;Jie Quan;Dan L. Nicolae;Eleazar Eskin;Manolis Kellis;Gad Getz;Mark I. McCarthy;Emmanouil T. Dermitzakis;Nancy J. Cox;Kristin Ardlie"
"https://doi.org/10.1038/s41588-018-0192-y",2018,"Stephane E. Castel;Alejandra Cervera;Pejman Mohammadi;François Aguet;Ferrán Reverter;Aaron Wolman;Roderic Guigó;Ivan Iossifov;Ana Vasileva;Tuuli Lappalainen"
"https://doi.org/10.1038/s41588-018-0268-8",2018,"Sarah Urbut;Gao Wang;Peter Carbonetto;Matthew Stephens"
"https://doi.org/10.1038/s41588-021-00924-w",2021,"Nurlan Kerimov;James Hayhurst;Kateryna Peikova;Jonathan Manning;Peter Walter;Liis Kolberg;Marija Samoviča;Manoj Pandian Sakthivel;Ivan Kuzmin;Stephen J. Trevanion;Tony Burdett;Simon Jupp;Helen Parkinson;Irene Papatheodorou;Andrew Yates;Daniel R. Zerbino;Kaur Alasoo"
"https://doi.org/10.1038/s41598-018-23453-9",2018,"Silvia Sookoian;Diego Flichman;Martín Garaycoechea;Carla Gazzi;Julio San Martino;Gustavo Castaño;Carlos J. Pirola"
"https://doi.org/10.1038/s41598-018-24219-z",2018,"Tobias Strunz;Felix Graßmann;Javier Gayán;Satu Nahkuri;Débora C. Souza-Costa;Cyrille Maugeais;Sascha Fauser;Everson Nogoceke;Bernhard H. F. Weber"
"https://doi.org/10.1038/s41598-019-53560-0",2019,"Bao‐Zhu Yang;Hang Zhou;Zhongshan Cheng;Henry R. Kranzler;Joel Gelernter"
"https://doi.org/10.1038/s41598-019-55454-7",2019,"María Peña-Chilet;Marina Esteban‐Medina;Matías Marín Falco;Kinza Rian;Marta R. Hidalgo;Carlos Loucera;Joaquı́n Dopazo"
"https://doi.org/10.1038/s41598-020-73214-w",2020,"Judith Somekh"
"https://doi.org/10.1038/s41598-021-86240-z",2021,"Leonardo Capistrano Ferreira;Carlos Eduardo Maia Gomes;Priya Duggal;Ingrid De Paula Holanda;Amanda Samara de Lima;Paulo Ricardo Porfírio do Nascimento;Selma M. B. Jerônimo"
"https://doi.org/10.1038/s41598-021-86690-5",2021,"George A. R. Wiggins;Michael A. Black;Anita K. Dunbier;Tony R. Merriman;Esther M. John;Logan C. Walker"
"https://doi.org/10.1038/s41598-021-89904-y",2021,"Zhenhua Zhang;Freerk van Dijk;Niek de Klein;Mariëlle van Gijn;Lude Franke;Richard J. Sinke;Morris A. Swertz;K. Joeri van der Velde"
"https://doi.org/10.1038/s41598-021-99747-2",2021,"Charlie F Rowlands;Huw B. Thomas;Jenny Lord;Htoo A. Wai;Gavin Arno;Glenda M. Beaman;Panagiotis I. Sergouniotis;Beatriz Gomes-Silva;Christopher Campbell;Nicole Gossan;Claire Hardcastle;Kevin Webb;Christopher O’Callaghan;Robert A. Hirst;Simon Ramsden;Elizabeth A. Jones;Jill Clayton‐Smith;Andrew R. Webster;John C. Ambrose;Prabhu Arumugam;R. Bevers;Marta Bleda;F. Boardman-Pretty;C. R. Boustred;Helen Brittain;Mark J. Caulfield;G. C. Chan;Tom Fowler;Adam Giess;Angela Hamblin;Shirley Henderson;Tim Hubbard;R. Jackson;J. Louise Jones;Dalia Kasperavičiūtė;Melis Kayikci;Athanasios Kousathanas;L. Lahnstein;S. E. A. Leigh;I. U. S. Leong;Fabrice Lopez;F. Maleady-Crowe;Meriel McEntagart;Federico Minneci;Loukas Moutsianas;Michael Mueller;Nirupa Murugaesu;Anna C. Need;Peter O’Donovan;Christopher A. Odhams;Christine Patch;D. Perez-Gil;Mariana Buongermino Pereira;J. Pullinger;T. Rahim;Augusto Rendon;T. Rogers;K. Savage;K. Sawant;Richard H. Scott;Afshan Siddiq;A. Sieghart;Samuel C. Smith;Alona Sosinsky;A. Stuckey;M. Tanguy;Ana Lisa Taylor Tavares;Ellen Thomas;Simon R. Thompson;Arianna Tucci;M. J. Welland;Eleanor Williams;K. Witkowsa;S. M. Wood;Andrew G. L. Douglas;Raymond T. O’Keefe;William G. Newman;Diana Baralle;Graeme Black;Jamie M. Ellingford"
"https://doi.org/10.1038/s41598-022-08588-0",2022,"Helmut Schaschl;Tobias Göllner;David Morris"
"https://doi.org/10.1038/s41598-022-13637-9",2022,"Sára Lenárt;Peter Lenárt;Lucia Knopfová;Hana Kotasová;Vendula Pelková;Veronika Sedláková;Ondřej Vacek;Jana Pokludová;Vladimír Čan;Jan Šmarda;Karel Souček;Aleš Hampl;Petr Beneš"
"https://doi.org/10.1038/s42003-020-0879-3",2020,"Aminah T. Ali;Youssef Idaghdour;Alan Hodgkinson"
"https://doi.org/10.1038/s42003-023-04611-w",2023,"Piotr Przanowski;Roza Przanowska;Michael J. Guertin"
"https://doi.org/10.1038/srep22223",2016,"Yukinori Okada;Tomoki Muramatsu;Naomasa Suita;Masahiro Kanai;Eiryo Kawakami;Valentina Iotchkova;Nicole Soranzo;Johji Inazawa;Toshihiro Tanaka"
"https://doi.org/10.1084/jem.20202446",2021,"Peng Xu;Jerry C. Chang;Xiaopu Zhou;Wei Wang;Michael Bamkole;Eitan Wong;Karima Bettayeb;Lu-Lin Jiang;Timothy Y. Huang;Wenjie Luo;Huaxi Xu;Angus C. Nairn;Marc Flajolet;Nancy Y. Ip;Yue‐Ming Li;Paul Greengard"
"https://doi.org/10.1093/bioinformatics/btw245",2016,"Shahin Mohammadi;Ananth Grama"
"https://doi.org/10.1093/database/baab007",2021,"Pascal Jézéquel;Wilfried Gouraud;Fadoua Ben Azzouz;Catherine Guérin‐Charbonnel;Philippe Juin;Hamza Lasla;Mario Campone"
"https://doi.org/10.1093/ije/dyz155",2019,"Venexia Walker;Patrick G. Kehoe;Richard M. Martin;Neil M Davies"
"https://doi.org/10.1093/nar/gkaa940",2020,"Zhao Zhang;Wei Hong;Hang Ruan;Ying Jing;Shengli Li;Yaoming Liu;Jun Wang;Wenbo Li;Lixia Diao;Leng Han"
"https://doi.org/10.1093/nar/gkab031",2021,"Arjun Bhattacharya;Alina M. Hamilton;Melissa A. Troester;Michael I. Love"
"https://doi.org/10.1093/nar/gkab1159",2021,"Zishuo Zeng;Ariel A. Aptekmann;Yana Bromberg"
"https://doi.org/10.1098/rsob.200116",2020,"Sandra Anne Banack;Rachael A. Dunlop;Paul Alan Cox"
"https://doi.org/10.1101/2020.08.27.270819",2020,"Ersin Akıncı;Minsun Cha;Lin Lin;Grace Hui Ting Yeo;Marisa C. Hamilton;Callie J. Donahue;Heysol C. Bermudez-Cabrera;Larissa C. Zanetti;Maggie Chen;Sammy Barkal;Benyapa Khowpinitchai;Nam Chu;Minja Velimirovic;Rikita Jodhani;James D. Fife;Miha Sovrovic;Philip A. Cole;Robert A. Davey;Christopher A. Cassa;Richard I. Sherwood"
"https://doi.org/10.1101/2021.11.23.469714",2021,"Jaewon Song;Ryan D. Chow;Mario A. Peña-Hernández;Li Zhang;Skylar A. Loeb;Eui‐Young So;Olin D. Liang;Craig B. Wilen;Sanghyun Lee"
"https://doi.org/10.1101/gr.216754.116",2017,"Fan Yang;Jiebiao Wang;Brandon L. Pierce;Lin Chen"
"https://doi.org/10.1101/gr.275488.121",2021,"Alexandra J. Scott;Colby Chiang;Ira M. Hall"
"https://doi.org/10.1101/gr.276013.121",2022,"Kristen M. Laricchia;Nicole J. Lake;Nicholas A. Watts;Megan Shand;Andrea Haessly;Laura D. Gauthier;David Benjamin;Eric Banks;José Soto;Kiran Garimella;James Emery;Heidi L. Rehm;Daniel G. MacArthur;Grace Tiao;Monkol Lek;Vamsi K. Mootha;Sarah E. Calvo"
"https://doi.org/10.1126/sciadv.adf3264",2023,"Zhaozhao Zhao;Yu Chen;Xiaomeng Cheng;Leihuan Huang;Haimei Wen;Qiushi Xu;Xiaolan Zhou;Xiaoyang Zhang;Jing Chen;Ting Ni"
"https://doi.org/10.1128/msystems.00158-21",2021,"Wei Fan;Hui Kan;Haiyan Liu;Tianlei Wang;Yining He;Miao Zhang;Yaxin Li;Yijie Li;Wei Meng;Qing Li;Anqun Hu;Yingjie Zheng"
"https://doi.org/10.1136/ard-2022-222796",2022,"Bora Nam;Sungsin Jo;So‐Young Bang;Young‐Ho Park;Ji Hui Shin;Ye‐Soo Park;Seunghun Lee;Kyung Bin Joo;Tae‐Hwan Kim"
